beta_guilt,beta_loyalty,kappa,agent_id,ep0_outcome,ep1_outcome,snapshot_after_ep,mem_idx,tag,age,importance,guilt,loyalty,survival,fear,curiosity,emo_magnitude,mem_class
0.5,0.05,0.5,27,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,0,seed,67,0.9,1.9984014443252818e-16,0.04166570411234018,0.2,0.1,0.0,0.34166570411234043,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,40,0.5,3.637978807091713e-13,0.03855364696953094,0.2,0.2,0.0,0.43855364696989474,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,2,failure,33,0.85,9.895302355289459e-11,0.09201295511778788,0.3,0.2,0.0,0.5920129552167409,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,21,0.5,1.9073486328125e-07,0.10216848788643444,0.2,0.2,0.0,0.5021686786212978,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,4,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,0,seed,124,0.9,1.3866695599588098e-33,0.002238846027823681,0.2,0.1,0.0,0.3022388460278237,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,97,0.5,2.524354896707238e-30,0.002071624162239626,0.2,0.2,0.0,0.4020716241622396,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,2,failure,90,0.85,6.866245319043687e-28,0.004944182354829474,0.3,0.2,0.0,0.5049441823548295,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,78,0.5,1.3234889800848444e-24,0.005489875141832769,0.2,0.2,0.0,0.40548987514183277,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,4,failure,69,0.85,1.4399560103323105e-21,0.014517731808828926,0.3,0.2,0.0,0.514517731808829,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,57,0.5,2.7755575615628915e-18,0.016120063794822087,0.2,0.2,0.0,0.41612006379482214,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,6,failure,45,0.85,2.4158453015843406e-14,0.049720128493546116,0.3,0.2,0.0,0.5497201284935702,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,33,0.5,4.656612873077393e-11,0.05520777307067275,0.2,0.2,0.0,0.4552077731172389,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,21,0.5,1.9073486328125e-07,0.10216848788643444,0.2,0.2,0.0,0.5021686786212978,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,9,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,4,0,seed,75,0.9,7.806255641895632e-19,0.027641879392171168,0.2,0.1,0.0,0.32764187939217115,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,4,1,timeout,48,0.5,1.4210854715202005e-15,0.025577277100292468,0.2,0.2,0.0,0.4255772771002939,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,4,2,timeout,36,0.5,5.820766091346741e-12,0.04733376443646804,0.2,0.2,0.0,0.44733376444228884,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,4,3,failure,24,0.85,5.066394805908203e-08,0.14599451216938614,0.3,0.2,0.0,0.6459945628333341,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,0,seed,135,0.9,6.770847460736376e-37,0.0012734558272188949,0.2,0.1,0.0,0.3012734558272189,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,1,timeout,108,0.5,1.232595164407831e-33,0.0011783400146440426,0.2,0.2,0.0,0.40117834001464403,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,2,timeout,96,0.5,5.048709793414476e-30,0.0021806570128838168,0.2,0.2,0.0,0.40218065701288386,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,3,failure,84,0.85,4.3943970041879594e-26,0.00672593782884173,0.3,0.2,0.0,0.5067259378288418,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,4,timeout,72,0.5,8.470329472543004e-23,0.00746828418575682,0.2,0.2,0.0,0.40746828418575687,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,5,timeout,60,0.5,3.4694469519536144e-19,0.013820939696085584,0.2,0.2,0.0,0.4138209396960856,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,6,failure,48,0.85,3.0198066269804257e-15,0.0426287951671541,0.3,0.2,0.0,0.5426287951671571,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,7,timeout,36,0.5,5.820766091346741e-12,0.04733376443646804,0.2,0.2,0.0,0.44733376444228884,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,8,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,9,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,29,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,4,0,seed,75,0.9,7.806255641895632e-19,0.027641879392171168,0.2,0.1,0.0,0.32764187939217115,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,48,0.5,1.4210854715202005e-15,0.025577277100292468,0.2,0.2,0.0,0.4255772771002939,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,4,2,failure,36,0.85,1.2369127944111824e-11,0.07888960739411338,0.3,0.2,0.0,0.5788896074064824,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,4,4,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,0,seed,128,0.9,8.666684749742562e-35,0.0018235540824500616,0.2,0.1,0.0,0.3018235540824501,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,101,0.5,1.5777218104420237e-31,0.0016873508277951892,0.2,0.2,0.0,0.4016873508277952,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,2,failure,89,0.85,1.3732490638087373e-27,0.005204402478767868,0.3,0.2,0.0,0.5052044024787679,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,77,0.5,2.6469779601696887e-24,0.0057788159387713355,0.2,0.2,0.0,0.40577881593877135,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,4,failure,65,0.85,2.303929616531697e-20,0.017823966125280106,0.3,0.2,0.0,0.5178239661252801,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,53,0.5,4.4408920985006264e-17,0.01979120945336158,0.2,0.2,0.0,0.4197912094533617,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,6,failure,45,0.85,2.4158453015843406e-14,0.049720128493546116,0.3,0.2,0.0,0.5497201284935702,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,33,0.5,4.656612873077393e-11,0.05520777307067275,0.2,0.2,0.0,0.4552077731172389,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,21,0.5,1.9073486328125e-07,0.10216848788643444,0.2,0.2,0.0,0.5021686786212978,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,9,0.5,0.00078125,0.18907482291738273,0.2,0.2,0.0,0.5898560729173827,loyalty
0.5,0.05,0.5,30,TIMEOUT,RESOURCE_TAKEN,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,0,seed,72,0.9,6.245004513516506e-18,0.032240127589644174,0.2,0.1,0.0,0.33224012758964416,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,45,0.5,1.1368683772161604e-14,0.02983207709612768,0.2,0.2,0.0,0.4298320770961391,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,2,failure,36,0.85,1.2369127944111824e-11,0.07888960739411338,0.3,0.2,0.0,0.5788896074064824,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,4,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,0,seed,127,0.9,1.7333369499485123e-34,0.001919530613105328,0.2,0.1,0.0,0.30191953061310534,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,100,0.5,3.1554436208840474e-31,0.0017761587661001992,0.2,0.2,0.0,0.40177615876610023,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,2,failure,91,0.85,3.4331226595218433e-28,0.004696973237088,0.3,0.2,0.0,0.5046969732370881,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,79,0.5,6.617444900424222e-25,0.00521538138474113,0.2,0.2,0.0,0.4052153813847411,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,67,0.5,2.7105054312137612e-21,0.009651677656839178,0.2,0.2,0.0,0.4096516776568392,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,5,failure,55,0.85,2.3592239273284576e-17,0.029769277552764692,0.3,0.2,0.0,0.5297692775527647,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,43,0.5,4.5474735088646414e-14,0.033054933070501585,0.2,0.2,0.0,0.4330549330705471,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,7,failure,36,0.85,1.2369127944111824e-11,0.07888960739411338,0.3,0.2,0.0,0.5788896074064824,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,9,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,4,0,seed,72,0.9,6.245004513516506e-18,0.032240127589644174,0.2,0.1,0.0,0.33224012758964416,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,4,1,timeout,45,0.5,1.1368683772161604e-14,0.02983207709612768,0.2,0.2,0.0,0.4298320770961391,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,4,2,timeout,33,0.5,4.656612873077393e-11,0.05520777307067275,0.2,0.2,0.0,0.4552077731172389,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,4,3,failure,24,0.85,5.066394805908203e-08,0.14599451216938614,0.3,0.2,0.0,0.6459945628333341,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,0,seed,129,0.9,4.333342374871281e-35,0.0017323763783275584,0.2,0.1,0.0,0.3017323763783276,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,1,timeout,102,0.5,7.888609052210118e-32,0.0016029832864054296,0.2,0.2,0.0,0.4016029832864054,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,2,timeout,90,0.5,3.2311742677852645e-28,0.0029665094128976843,0.2,0.2,0.0,0.4029665094128977,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,3,failure,81,0.85,3.5155176033503675e-25,0.007844802832881448,0.3,0.2,0.0,0.5078448028328815,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,4,timeout,69,0.5,6.776263578034403e-22,0.008710639085297357,0.2,0.2,0.0,0.40871063908529737,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,5,timeout,57,0.5,2.7755575615628915e-18,0.016120063794822087,0.2,0.2,0.0,0.41612006379482214,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,6,failure,48,0.85,3.0198066269804257e-15,0.0426287951671541,0.3,0.2,0.0,0.5426287951671571,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,7,timeout,36,0.5,5.820766091346741e-12,0.04733376443646804,0.2,0.2,0.0,0.44733376444228884,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,8,failure,24,0.85,5.066394805908203e-08,0.14599451216938614,0.3,0.2,0.0,0.6459945628333341,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,9,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,0.5,32,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,4,0,seed,75,0.9,7.806255641895632e-19,0.027641879392171168,0.2,0.1,0.0,0.32764187939217115,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,4,1,timeout,48,0.5,1.4210854715202005e-15,0.025577277100292468,0.2,0.2,0.0,0.4255772771002939,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,4,2,timeout,36,0.5,5.820766091346741e-12,0.04733376443646804,0.2,0.2,0.0,0.44733376444228884,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,4,3,timeout,24,0.5,2.384185791015625e-08,0.08759670730163172,0.2,0.2,0.0,0.4875967311434896,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,4,4,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,0,seed,125,0.9,6.933347799794049e-34,0.002126903726432497,0.2,0.1,0.0,0.30212690372643247,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,1,timeout,98,0.5,1.262177448353619e-30,0.0019680429541276447,0.2,0.2,0.0,0.4019680429541277,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,2,timeout,86,0.5,5.169878828456423e-27,0.003642095334317797,0.2,0.2,0.0,0.40364209533431783,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,3,timeout,74,0.5,2.117582368135751e-23,0.00674012647764553,0.2,0.2,0.0,0.40674012647764557,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,4,timeout,62,0.5,8.673617379884036e-20,0.012473398075717238,0.2,0.2,0.0,0.41247339807571726,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,5,timeout,50,0.5,3.552713678800501e-16,0.02308349258301395,0.2,0.2,0.0,0.42308349258301436,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,6,failure,43,0.85,9.663381206337362e-14,0.055091555117502626,0.3,0.2,0.0,0.5550915551175992,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,7,timeout,31,0.5,1.8626451492309571e-10,0.061172047723737126,0.2,0.2,0.0,0.46117204791000166,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,8,timeout,19,0.5,7.62939453125e-07,0.11320608076059219,0.2,0.2,0.0,0.5132068437000453,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,9,timeout,7,0.5,0.003125,0.20950118882812493,0.2,0.2,0.0,0.612626188828125,loyalty
0.5,0.05,0.5,33,TIMEOUT,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,4,0,seed,69,0.9,4.9960036108132046e-17,0.037603297961387006,0.2,0.1,0.0,0.3376032979613871,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,42,0.5,9.094947017729283e-14,0.03479466639000167,0.2,0.2,0.0,0.4347946663900927,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,4,2,failure,32,0.85,1.9790604710578918e-10,0.0968557422292504,0.3,0.2,0.0,0.5968557424271564,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,20,0.5,3.814697265625e-07,0.10754577672256257,0.2,0.2,0.0,0.5075461581922891,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,4,4,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,0,seed,125,0.9,6.933347799794049e-34,0.002126903726432497,0.2,0.1,0.0,0.30212690372643247,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,98,0.5,1.262177448353619e-30,0.0019680429541276447,0.2,0.2,0.0,0.4019680429541277,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,2,failure,88,0.85,2.7464981276174746e-27,0.005478318398703019,0.3,0.2,0.0,0.505478318398703,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,76,0.5,5.2939559203393774e-24,0.00608296414607509,0.2,0.2,0.0,0.40608296414607514,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,4,failure,68,0.85,2.879912020664621e-21,0.015281822956662028,0.3,0.2,0.0,0.515281822956662,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,56,0.5,5.551115123125783e-18,0.016968488205075884,0.2,0.2,0.0,0.4169684882050759,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,44,0.5,2.2737367544323207e-14,0.03140218641697651,0.2,0.2,0.0,0.43140218641699923,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,7,failure,35,0.85,2.4738255888223647e-11,0.08304169199380357,0.3,0.2,0.0,0.5830416920185418,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,23,0.5,4.76837158203125e-08,0.09220706031750707,0.2,0.2,0.0,0.4922071080012229,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,9,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,34,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,0,seed,70,0.9,2.4980018054066023e-17,0.035723133063317654,0.2,0.1,0.0,0.3357231330633177,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,43,0.5,4.5474735088646414e-14,0.033054933070501585,0.2,0.2,0.0,0.4330549330705471,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,2,failure,34,0.85,4.9476511776447295e-11,0.08741230736189849,0.3,0.2,0.0,0.5874123074113751,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,22,0.5,9.5367431640625e-08,0.09706006349211271,0.2,0.2,0.0,0.4970601588595444,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,4,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,0,seed,123,0.9,2.7733391199176197e-33,0.0023566800292880853,0.2,0.1,0.0,0.30235668002928806,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,96,0.5,5.048709793414476e-30,0.0021806570128838168,0.2,0.2,0.0,0.40218065701288386,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,2,failure,87,0.85,5.492996255234949e-27,0.005766650946003178,0.3,0.2,0.0,0.5057666509460033,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,75,0.5,1.0587911840678755e-23,0.006403120153763253,0.2,0.2,0.0,0.4064031201537633,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,4,failure,65,0.85,2.303929616531697e-20,0.017823966125280106,0.3,0.2,0.0,0.5178239661252801,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,53,0.5,4.4408920985006264e-17,0.01979120945336158,0.2,0.2,0.0,0.4197912094533617,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,6,failure,45,0.85,2.4158453015843406e-14,0.049720128493546116,0.3,0.2,0.0,0.5497201284935702,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,33,0.5,4.656612873077393e-11,0.05520777307067275,0.2,0.2,0.0,0.4552077731172389,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,8,failure,24,0.85,5.066394805908203e-08,0.14599451216938614,0.3,0.2,0.0,0.6459945628333341,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,4,0,seed,71,0.9,1.2490009027033011e-17,0.03393697641015177,0.2,0.1,0.0,0.33393697641015174,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,4,1,timeout,44,0.5,2.2737367544323207e-14,0.03140218641697651,0.2,0.2,0.0,0.43140218641699923,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,4,2,timeout,32,0.5,9.313225746154786e-11,0.058113445337550265,0.2,0.2,0.0,0.45811344543068255,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,4,3,timeout,20,0.5,3.814697265625e-07,0.10754577672256257,0.2,0.2,0.0,0.5075461581922891,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,4,4,failure,12,0.85,0.00020751953125,0.2701800438313183,0.3,0.2,0.0,0.7703875633625683,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,0,seed,128,0.9,8.666684749742562e-35,0.0018235540824500616,0.2,0.1,0.0,0.3018235540824501,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,1,timeout,101,0.5,1.5777218104420237e-31,0.0016873508277951892,0.2,0.2,0.0,0.4016873508277952,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,2,timeout,89,0.5,6.462348535570529e-28,0.0031226414872607207,0.2,0.2,0.0,0.40312264148726074,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,3,timeout,77,0.5,2.6469779601696887e-24,0.0057788159387713355,0.2,0.2,0.0,0.40577881593877135,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,4,failure,69,0.85,1.4399560103323105e-21,0.014517731808828926,0.3,0.2,0.0,0.514517731808829,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,5,timeout,57,0.5,2.7755575615628915e-18,0.016120063794822087,0.2,0.2,0.0,0.41612006379482214,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,6,failure,45,0.85,2.4158453015843406e-14,0.049720128493546116,0.3,0.2,0.0,0.5497201284935702,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,7,timeout,33,0.5,4.656612873077393e-11,0.05520777307067275,0.2,0.2,0.0,0.4552077731172389,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,8,failure,24,0.85,5.066394805908203e-08,0.14599451216938614,0.3,0.2,0.0,0.6459945628333341,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,9,timeout,12,0.5,9.765625e-05,0.162108026298791,0.2,0.2,0.0,0.5622056825487911,loyalty
0.5,0.05,0.5,36,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
